,cost_for_two,cuisines,locality,rest_name
1192,,"['Pakistani', 'North Indian', 'Chinese']",Al Markaziya,Jafary
1193,,"['Italian', 'Seafood', 'Arabian', 'Middle Eastern', 'European']","Al Raha Beach Hotel, Al Raha",Al Manzil Club - Al Raha Beach Hotel
1194,,['Finger Food'],"The St. Regis Abu Dhabi, Al Khubeirah",St. Regis Bar
1195,,['Fast Food'],Mussafah Shabiya,Burger Zone
1196,,"['Fast Food', 'Beverages']",Madinat Zayed,Best Tea Cafe
1197,,"['Fast Food', 'Arabian', 'Mexican']",Al Mushrif,Taco Shrimpo
1198,,['Finger Food'],"Al Ain Palace Hotel, Al Markaziya",Cheers - Al Ain Palace Hotel
1199,,['Japanese'],"Abu Dhabi Mall, Tourist Club Area  (Al Zahiyah)",Fujiyama
1200,,"['Fast Food', 'Juices']",Khalifa City,Burger Choice
1201,,"['Asian', 'Chinese']",Khalifa City,Din Tai Fung
1202,,['Cafe'],Khalifa Park Area,San Francisco Coffee Company
1203,,"['Lebanese', 'Arabian', 'Middle Eastern', 'Beverages']",Al Markaziya,Al Farah Foul & Fattat
1204,,['Burger'],Al Mushrif,Burger & Fries
1205,,['Fast Food'],Tourist Club Area (Al Zahiyah),Khalid Ali Rashed Ali Cafeteria
1206,,"['Lebanese', 'Arabian', 'Middle Eastern']",Najda,Grand Corner
1207,,['Lebanese'],Mussafah Shabiya,Zahrat Alliali Pastry
1208,,"['Burger', 'Fast Food']",Al Wahda,Slider HQ
1209,,"['Fast Food', 'Coffee', 'Tea']",Mussafah Shabiya,Tea Point
1210,,"['Fast Food', 'Burger', 'Beverages']",Al Mina,Cheezle
1211,,['Finger Food'],"Fairmont Bab Al Bahr, Al Maqtaa",Bridges Bar - Fairmont Bab Al Bahr
1212,,"['Arabian', 'Middle Eastern', 'Mandi']",Mussafah Shabiya,Al Hajrain Restaurant & Kitchen
1213,,['Desserts'],Najda,Kulfilicious
1214,,"['Coffee', 'Desserts']",Muroor,The Cousins
1215,,"['Lebanese', 'Arabian', 'Middle Eastern']",Najda,Grand Corner
1216,,"['Arabian', 'Middle Eastern', 'Mandi']",Mussafah Shabiya,Al Hajrain Restaurant & Kitchen
1217,,['Finger Food'],"Fairmont Bab Al Bahr, Al Maqtaa",Bridges Bar - Fairmont Bab Al Bahr
1218,,"['Coffee', 'Desserts']",Muroor,The Cousins
1219,,['Desserts'],Najda,Kulfilicious
1220,,"['Fast Food', 'Burger', 'Beverages']",Al Mina,Cheezle
1221,,"['Fast Food', 'Juices', 'Biryani', 'Mandi', 'Grill', 'Chinese']",Tourist Club Area (Al Zahiyah),Tasty Palace
1222,,"['Burger', 'Fast Food']",Al Shahama,Gigi Burger
1223,,"['Cafe', 'Desserts']","Bawabat Al Sharq Mall, Baniyas",Crepeaholic
1224,,['Beverages'],Madinat Zayed,Dessi Cuppa
1225,,['Pakistani'],Madinat Zayed,Mashaa Allah
1226,,['French'],"Louvre Abu Dhabi, Saadiyat Island",Fouquet's
1227,,"['Fast Food', 'Burger']",Al Wahda,Section 86 - Burgers & Fries
1228,,"['Lebanese', 'Arabian', 'Middle Eastern']",Al Markaziya,Shamsin
1229,,['Cafe'],Al Mushrif,Parallel
1230,,"['Fast Food', 'Burger']",Al Markaziya,SP Burger Cafeteria
1231,,"['Desserts', 'Bakery']",Al Nahyan,Al Sultan Sweets
1232,,"['Thai', 'Asian']",Al Mushrif,Thai Tanic
1233,,"['Mandi', 'Emirati', 'Arabian', 'Middle Eastern']",Mussafah Shabiya,Tower Mandi
1234,,"['Cafe', 'Coffee', 'Italian']",Al Bateen,Medi Terra Cafe
1235,,"['Indian', 'Biryani']",Mussafah Shabiya,Bikkgane Biryani
1236,,['Filipino'],Al Dhafrah,Lurings BBQ House
1237,,"['Fast Food', 'Beverages']",Najda,King Karak
1238,,"['Burger', 'Fast Food', 'American']",Al Mushrif,Nathan's Famous - The Flavor of New York
1239,,['Mexican'],Al Dhafrah,La Patrona
1240,,"['Fast Food', 'Indian', 'Desserts']",Mussafah Shabiya,Sweets & Refreshments Murree
1241,,"['Asian', 'Filipino']",Al Dhafrah,Kabayan Zone Cafe
1242,,"['Cafe', 'Fast Food', 'Salad', 'Beverages', 'Desserts']",Tourist Club Area (Al Zahiyah),Lotus Cafe & Lounge
1243,,['Ice Cream'],"Al Wahda Mall, Al Wahda",Gelato Divino
1244,,"['Desserts', 'Cafe']",Al Khalidiya,Al Samadi Sweets
1245,,"['Fast Food', 'Chinese', 'Juices', 'Grill']",Al Shahama,Big Bite
1246,,['Filipino'],Tourist Club Area (Al Zahiyah),Bale Capampangan Restaurant
1247,,"['Beverages', 'Fast Food']",Al Mushrif,Green For Life
1248,,"['Cafe', 'Filipino']",Al Khalidiya,Wafffa Cafe
1249,,['Fast Food'],Al Markaziya,All Directions
1250,,['Cafe'],Al Mushrif,Slash Coffee
1251,,"['Arabian', 'Middle Eastern', 'Mexican', 'Italian', 'Sushi', 'Japanese', 'Asian', 'Indian']","Abu Dhabi Golf Club, Khalifa City",Cafe 28
1252,,"['Indian', 'Chinese']",Mussafah Shabiya,Dine Out Cafeteria and Restaurant
1253,,"['Burger', 'American', 'Fast Food', 'Beverages']","Dalma Mall, Mussafah Sanaiya",Johnny Rockets
1254,,"['Poké', 'Salad', 'Healthy Food']","The Galleria, Al Maryah Island",Pokaï
1255,,['Cafe'],Embassies District,Galestro Espresso Bar Cafe
1256,,"['Arabian', 'Middle Eastern']",Istiqlal,Sharing Is Caring
1257,,"['Mexican', 'Salad', 'Tex-Mex']",Mussafah Shabiya,Vigilante Mexican Food
1258,,"['Cafe', 'Desserts', 'Bakery']",Al Wahda,Oz Specialty Cafe
1259,,"['Cafe', 'Arabian', 'Middle Eastern']",Muroor,Nagham Cafe
1260,,"['Lebanese', 'Burger']",Najda,Charco - شاركو
1261,,"['Seafood', 'Egyptian', 'Arabian']",Al Mina,Sea House
1262,,"['Tea', 'Coffee', 'Desserts']",Al Dhafrah,Tribe
1263,,['Pakistani'],Al Khalidiya,New Al Abbasi
1264,,['Cafe'],Al Mushrif,Sofa Cafe
1265,,['Indian'],Al Wahda,Salt Mango Restaurant
1266,,"['Bakery', 'Desserts']",Al Nahyan,Little Snacks
1267,,"['Bakery', 'Desserts', 'Juices', 'Coffee', 'Tea']","Al Bahar, Al Khubeirah",Churros
1268,,"['Arabian', 'Middle Eastern', 'Fast Food']",Al Dhafrah,Favas Eatreey
1269,,"['Cafe', 'Continental', 'Salad', 'Desserts']",Al Bateen,That Cafe
1270,,"['Arabian', 'Middle Eastern']",Al Bateen,Special Marena
1271,,['Italian'],Al Nahyan,Italian Pizza Restaurant
1272,,"['Chinese', 'BBQ', 'Hot Pot']","Al Mariah Mall, Al Markaziya",Seven Stars HotPot
1273,,['Asian'],"Nation Galleria, Al Khubeirah",Poke San
1274,,"['Asian', 'Arabian', 'Middle Eastern']",Khalifa City,Leisure Center
1275,,"['Burger', 'BBQ', 'Steak']",Al Mina,Brisket
1276,,"['Fast Food', 'Coffee', 'Tea']",Khalifa City,Tea Time
1277,,"['Seafood', 'Arabian', 'Middle Eastern', 'Beverages']",Al Dhafrah,Beat El Qersh
1278,,"['Filipino', 'Asian']",Al Markaziya,Kainan Barrio Fiesta
1279,,['Cafe'],Al Mushrif,X Shot Coffee
1280,,['Indian'],Mussafah Shabiya,Royal Crown
1281,,"['Arabian', 'Middle Eastern']",Al Markaziya,Al Akkawi Star
1282,,"['Desserts', 'Arabian', 'Middle Eastern']",Al Khalidiya,Tripoli Sweets
1283,,['Desserts'],"Yas Mall, Yas Island",Menchie's
1284,,"['Indian', 'Biryani']",Al Maryah Island,Go Biryani
1285,,"['Fast Food', 'Burger']",Al Mushrif,Traffic Burger
1286,,"['African', 'Grill', 'BBQ']",Al Mushrif,Choma Choma
1287,,['Finger Food'],"The St. Regis Abu Dhabi, Al Khubeirah",Cabana Beach Bar & Grill
1288,,"['Healthy Food', 'Salad']",Al Mushrif,Soulfull
1289,,"['Indian', 'Biryani']",Al Maryah Island,Go Biryani
1290,,['Finger Food'],"The St. Regis Abu Dhabi, Al Khubeirah",Cabana Beach Bar & Grill
1291,,"['Healthy Food', 'Salad']",Al Mushrif,Soulfull
1292,,['Indian'],Al Khalidiya,Life Soul
1293,,['Egyptian'],Tourist Club Area (Al Zahiyah),Bait Al Kosheri
1294,,['Seafood'],Al Markaziya,Real Golden Fork
1295,,"['African', 'Grill', 'BBQ']",Al Mushrif,Choma Choma
1296,,"['Hyderabadi', 'Biryani']",Mussafah Sanaiya,Biryani Deccan Restaurant
1297,,['Asian'],Al Forsan International Sports Resort,Kishi - Al Forsan International Sports Resort
1298,,"['Fast Food', 'Arabian', 'Middle Eastern', 'Juices']",Baniyas,Al Raai Cafeteria
1299,,['Fast Food'],Al Markaziya,Chicken Zone
1300,,"['Cafe', 'Continental', 'Italian', 'Fast Food']",Al Khalidiya,Panucci Restaurant And Cafe
1301,,"['Ice Cream', 'Desserts', 'Bakery']",Tourist Club Area (Al Zahiyah),Al Baba Sweets
1302,,"['Continental', 'American', 'Arabian', 'Middle Eastern']","Hala Arjaan by Rotana, Tourist Club Area",The Gallery - Hala Arjaan by Rotana
1303,,"['Fast Food', 'Desserts', 'Bakery']",Mussafah Shabiya,La Fiesta Bakery
1304,,"['Lebanese', 'Arabian', 'Middle Eastern']",Al Markaziya,L'Auberge Restaurant & Lounge مطعم ولاونج...
1305,,['Burger'],Tourist Club Area (Al Zahiyah),Fast Burger
1306,,"['Mediterranean', 'French', 'Desserts', 'Beverages']",Al Reem Island,Cove Beach Makers District
1307,,['Desserts'],"Shams BOUTIK, Al Reem Island",Yogenfruz
1308,,"['Emirati', 'Arabian', 'Middle Eastern']",Mussafah Shabiya,Al Rocon Al Yamani
1309,,['Cafe'],"Deerfields Mall, Al Shahama",Romeo & Juliet Café
1310,,"['Japanese', 'Seafood', 'Sushi']","World Trade Center Mall, Al Markaziya",Jimmy's Killer Prawns Express
1311,,['Indian'],Al Wahda,Curry Processing Unit
1312,,"['Nepalese', 'North Indian', 'Seafood', 'Italian']",Mussafah Shabiya,Everest Point
1313,,"['Fast Food', 'Lebanese']",Al Khalidiya,Fateraty
1314,,['Fast Food'],Mussafah Shabiya,Pepper Chicken
1315,,"['Indian', 'Chinese', 'Fast Food']",Tourist Club Area (Al Zahiyah),Fresh N Tasty
1316,,"['Yemeni', 'Mandi']",Mussafah Shabiya,Saba Modern
1317,,['Lebanese'],Al Khalidiya,Al Jazira Pastry
1318,,"['American', 'Steak']","Al Diar Capital Hotel, Tourist Club Area",Rock Bottom Cafe - Al Diar Capital Hotel
1319,,['Lebanese'],Al Khalidiya,Al Jazira Pastry
1320,,"['Yemeni', 'Mandi']",Mussafah Shabiya,Saba Modern
1321,,"['Lebanese', 'Arabian', 'Middle Eastern']",Al Khalidiya,Falafel Al Quds
1322,,"['Indian', 'Arabian', 'Middle Eastern', 'European', 'Continental']","Saadiyat Rotana Resort & Villas, Saadiyat Island",Sim Sim - Saadiyat Rotana Resort & Villas
1323,,"['Cafe', 'Fast Food', 'Beverages', 'Desserts']",Al Karamah,BN Cafe
1324,,"['Cafe', 'Desserts', 'Bakery']",Mussafah Shabiya,Sugar and Salt Station
1325,,"['Cafe', 'Fast Food', 'Beverages']","Dusit Thani, Al Nahyan",Orchid Lounge - Dusit Thani
1326,,"['Desserts', 'Beverages']",Al Maqtaa,Fawarli
1327,,"['Finger Food', 'Italian', 'Middle Eastern', 'Beverages']","Radisson Blu, Yas Island",Shams Pool Bar - Radisson Blu
1328,,"['Asian', 'Thai', 'Chinese']",Al Nahyan,Wok Boyz
1329,,"['Cafe', 'Desserts', 'Beverages']","Deerfields Mall, Al Shahama",Jf Restaurant & Cafe
1330,,"['Seafood', 'Grill']",Al Mina,Bait Albhar
1331,,['Desserts'],Al Dhafrah,CheeseCake Lab
1332,,"['Arabian', 'Middle Eastern']",Mussafah Sanaiya,Shibl Al  Fedaa
1333,,['Street Food'],Khalifa City,Wooden Bakery
1334,,['Desserts'],Al Dhafrah,CheeseCake Lab
1335,,"['Finger Food', 'Sushi']","Aloft Hotel, Embassies District",Club So-Hi by Relax@12 - Aloft Hotel
1336,,"['Fast Food', 'Beverages', 'Arabian', 'Middle Eastern', 'Chinese']",Tourist Club Area (Al Zahiyah),Fat Free Chicken
1337,,['Cafe'],Al Markaziya,Transilvania Cafe
1338,,"['Fast Food', 'Juices', 'Indian', 'Chinese', 'Coffee', 'Tea']",Al Nahyan,Copper Spoon
1339,,"['Emirati', 'Arabian', 'Middle Eastern']",Al Shahama,Byalat Shai
1340,,"['Bakery', 'Desserts']","Dalma Mall, Mussafah Sanaiya",Katrina Sweets & Confectionery
1341,,['Fast Food'],Mussafah Shabiya,Sweet Burger
1342,,['Continental'],"Yas Mall, Yas Island",Garrett Popcorn
1343,,['International'],Grand Hyatt Abu Dhabi Hotel & Residences Emirates Pearl...,Pearl Lounge
1344,,"['Arabian', 'Middle Eastern']",Al Mushrif,Agashi King
1345,,"['Arabian', 'Healthy Food']",Al Nahyan,Mix N Match 'N' More
1346,,"['Fast Food', 'Arabian', 'Middle Eastern', 'Chinese']",Al Karamah,Choice Chicken
1347,,['Pakistani'],Al Wahda,Shahi Kabab Bar. B. Q.
1348,,['Cafe'],"Sofitel Abu Dhabi Corniche, Al Markaziya",Le Café
1349,,"['Arabian', 'Middle Eastern']",Mussafah Shabiya,Fatta
1350,,"['Mandi', 'Arabian', 'Middle Eastern']",Al Mina,Al Badia Kitchen
1351,,['Healthy Food'],"Four Seasons Hotel Abu Dhabi, Al Maryah Island",Crust - Four Seasons Hotel Abu Dhabi
1352,,"['Fast Food', 'Beverages']",Al Nahyan,New Sweet Burger
1353,,"['Mandi', 'Arabian', 'Middle Eastern']",Baniyas,Sofra Baniyas
1354,,"['Sushi', 'Burger', 'Fast Food', 'Juices', 'Chinese']",Mussafah Shabiya,Planet Sushi & Burgers
1355,,"['Pizza', 'Italian']","Zaya Nurai Island, Near Saadiyat Island",Smokin' Pineapple
1356,,"['Arabian', 'Middle Eastern']",Muroor,Harees Al Arab  - هريس العرب
1357,,"['International', 'Beverages']","Grand Millennium, Al Wahda",90 Centigrade - Grand Millennium
1358,,"['Arabian', 'Middle Eastern']","Pearl Rotana - Capital Centre, Embassies District",Saffron
1359,,"['Indian', 'Pakistani']",Madinat Zayed,Flexi Restaurant
1360,,"['Chinese', 'Indian', 'Filipino']",Al Gharbia,Garlic Restaurant
1361,,['Asian'],Najda,EaT-HAN's Restaurant
1362,,"['Fast Food', 'Pizza', 'Cafe']",Madinat Zayed,2000 Cafe & Billiards
1363,,"['Bakery', 'Desserts']",Madinat Zayed,Oven Hot Bakery & Sweets
1364,,['Healthy Food'],Al Nahyan,Diet Life
1365,,"['Lebanese', 'Arabian', 'Middle Eastern']",Mussafah Sanaiya,Areej Al Sham
1366,,"['Fast Food', 'Juices']",Al Markaziya,New Souq
1367,,"['Arabian', 'Egyptian', 'Bakery']",Al Khalidiya,Heliopolis Bakery
1368,,"['Indian', 'Bengali']",Al Markaziya,Sand Marine
1369,,"['Japanese', 'Desserts', 'Ice Cream']","The Galleria, Al Maryah Island",M'OISHI
1370,,"['Arabian', 'Middle Eastern']","Qasr Al Sarab Desert Resort, Around Abu Dhabi",Al Waha - Qasr Al Sarab
1371,,"['Fast Food', 'Beverages', 'Desserts']",Khalifa City,Tea Junction
1372,,"['Italian', 'Asian', 'Indian', 'Beverages']","Ramada Abu Dhabi Downtown, Tourist Club Area (Al Zahiyah)",Sura
1373,,['Seafood'],Marina Village,SIMITCH
1374,,"['Burger', 'Fast Food']",Embassies District,5 Yard
1375,,['Fast Food'],Baniyas,Burger & Juice Cafee
1376,,"['Burger', 'American']",Al Maryah Island,Alien Burger
1377,,"['Cafe', 'European']","The St. Regis Abu Dhabi, Al Khubeirah",Crystal Lounge
1378,,['Russian'],Al Markaziya,Mercury Cafeteria
1379,,['Fast Food'],Al Mushrif,Comma Restaurant
1380,,"['Cafe', 'Coffee']",Al Khalidiya,Turf
1381,,"['Arabian', 'Emirati', 'Middle Eastern']",Mussafah Sanaiya,Jedir Alfareej Kitchen
1382,,['Healthy Food'],Al Wahda,Keto by Foxxy
1383,,"['Cafe', 'Coffee']",Muroor,Coffeeholic Speciality Coffee
1384,,"['Ice Cream', 'Desserts']","Nation Galleria, Al Khubeirah",Movenpick Ice Cream
1385,,"['Cafe', 'Bakery', 'Fast Food', 'Beverages']","Marina Mall, Marina Village",Gloria Jean's Coffees
1386,,"['Indian', 'South Indian']",Khalifa City,Golden Jumana
1387,,"['North Indian', 'Indian']",Al Markaziya,Zafran
1388,,"['Fast Food', 'Juices']",Al Maqtaa,Fileh Inn - فيليه ان
1389,,"['Fast Food', 'Arabian', 'Middle Eastern']",Al Mushrif,Shawarmama
1390,,['Pakistani'],Mussafah Shabiya,Peshawar Restaurant
1391,,['Italian'],"Danat Jebel Dhanna Resort, Around Abu Dhabi",Zaitoun - Danat Jebel Dhanna Resort
1392,,"['Desserts', 'Arabian', 'Middle Eastern']",Al Khalidiya,Konafa Baet Almokhtar
1393,,"['Indian', 'Mughlai', 'Biryani']",Baniyas,By the Biryani
1394,,"['Indian', 'Mughlai', 'Biryani']",Baniyas,By the Biryani
1395,,['Cafe'],Al Wahda,JAZ Boutique Cafe
1396,,"['Desserts', 'Arabian', 'Middle Eastern']",Al Nahyan,Fan Al Kunafa
1397,,['Cafe'],Al Khalidiya,Karak Babu
1398,,['Fast Food'],Al Khalidiya,Tea Talk Session Cafeteria
1399,,"['Desserts', 'Arabian', 'Middle Eastern']",Al Khalidiya,Konafa Baet Almokhtar
1400,,"['Arabian', 'Middle Eastern']",Yas Island,Berry Passion Food
1401,,['Fast Food'],Najda,Maeesha
1402,,"['Fast Food', 'Juices', 'Coffee']",Al Khalidiya,Chilli Porotta
1403,,"['North Indian', 'Indian']",Al Markaziya,Zafran
1404,,['Beverages'],Al Dhafrah,Farghly Fruits
1405,,['British'],"The Westin Abu Dhabi Golf Resort & Spa, Khalifa City",The Retreat - The Westin Abu Dhabi Golf Resort & Spa
1406,,"['Arabian', 'Middle Eastern']","Dalma Mall, Mussafah Sanaiya",Bahar Al Asema - بحر العاصمه
1407,,"['Beverages', 'Desserts']",Al Nahyan,Fizzy Effect
1408,,"['Indian', 'Chinese', 'Arabian', 'Middle Eastern', 'Fast Food']",Al Markaziya,Food Stories Restaurant
1409,,"['Fast Food', 'Beverages']",Tourist Club Area (Al Zahiyah),Diamond Tea Cafeteria
1410,,"['Indian', 'North Indian', 'Fast Food']",Madinat Zayed,Indian Tadka
1411,,"['Pakistani', 'Indian']",Al Mushrif,Shornor Restaurant
1412,,"['Indian', 'Mughlai']",Mussafah Sanaiya,Classic Biryani Restaurant & Grills
1413,,['Afghan'],Al Mushrif,Afghanistan Restaurant
1414,,"['Fast Food', 'Burger']",Marsa Mina,The Gang Cafe
1415,,"['Turkish', 'Arabian', 'Middle Eastern', 'Beverages']",Madinat Zayed,Eat & Go Cafeteria
1416,,"['Italian', 'Arabian', 'Middle Eastern']",Tourist Club Area (Al Zahiyah),Capital Restaurant
1417,,"['Pakistani', 'Indian']",Al Khalidiya,Ghalib Restaurant
1418,,['Iranian'],Al Markaziya,Al Alamain
1419,,"['Arabian', 'Middle Eastern']",Al Khalidiya,Al Areesh Pastry - فطاطري العريش
1420,,['Kerala'],Mussafah Shabiya,Fresh Palace Restaurent
1421,,"['Arabian', 'Middle Eastern', 'Lebanese']",Al Shahama,Al Areesh - العريش
1422,,"['Arabian', 'Italian', 'Indian', 'Seafood', 'Continental', 'Asian', 'International']","Al Diar Capital Hotel, Tourist Club Area",Panorama Restaurant - Al Diar Capital Hotel
1423,,['Ice Cream'],Al Mushrif,Keto Pint Ice Cream
1424,,['Ice Cream'],Al Mushrif,Keto Pint Ice Cream
1425,,['South Indian'],Al Markaziya,Idly Dosa Restaurant
1426,,"['Bakery', 'Desserts']",Al Khalidiya,Kaak Bladna Sweets
1427,,['Lebanese'],Al Khalidiya,Mandaloun Restaurant & Grills
1428,,['Pizza'],Al Wahda,Pizzalito's
1429,,"['Fast Food', 'Juices']",Al Karamah,Sixty Five Tea Cafe
1430,,"['Lebanese', 'Arabian', 'Middle Eastern']",Khalifa Park Area,Barzat Aldyafa
1431,,['Fast Food'],Khalifa Park Area,The Friends Burger
1432,,"['Cafe', 'International']","Yas Mall, Yas Island",Rainforest Cafe
1433,,"['Fast Food', 'Salad', 'Healthy Food', 'Juices']",Mussafah Sanaiya,Delicious
1434,,['Cafe'],Al Khalidiya,Volta
1435,,"['International', 'Cafe', 'Beverages']",Khalifa City,The Boundary
1436,,['British'],"Ramada Abu Dhabi Downtown, Tourist Club Area (Al Zahiyah)",Barosa
1437,,"['Arabian', 'Middle Eastern', 'Mandi', 'Seafood']",Al Maqtaa,Dorat Shiraz Grille
1438,,"['Cafe', 'Desserts']",Al Karamah,Chewy Cookies Cafe
1439,,"['South Indian', 'Fast Food', 'Juices']",Madinat Zayed,Mid Town Cafe
1440,,"['Arabian', 'Middle Eastern']",Tourist Club Area (Al Zahiyah),Yom Be Yom
1441,,"['Bakery', 'Desserts']",Al Wahda,Gateau Gourmet Café
1442,,['Pakistani'],Tourist Club Area (Al Zahiyah),Faisal Darbar Restaurant
1443,,"['Mandi', 'Arabian', 'Middle Eastern', 'Emirati']",Al Maqtaa,Al Marsa Al Shaabi
1444,,"['Arabian', 'Middle Eastern', 'Grill']",Mussafah Shabiya,Akkawi Al Sham
1445,,['Lebanese'],Al Khalidiya,Shawerma Molok Al Sham - شاورما ملوك...
1446,,"['Fast Food', 'Juices', 'Tea']",Al Markaziya,Tea Trend
1447,,"['Asian', 'Korean']",Khalifa City,Bonchicken Bon Bon
1448,,"['Fast Food', 'Juices']",Al Wahda,Snack Force
1449,,"['Indian', 'Arabian', 'Pakistani']",Mussafah Shabiya,Biryani Spice Restaurant
1450,,"['Indian', 'North Indian', 'Seafood']",Muroor,Boom Land
1451,,"['Indian', 'Kerala']",Al Khalidiya,Al Heel
1452,,"['Arabian', 'Middle Eastern', 'Emirati']",Al Falah City,Al Jalsah Al Shaabi Restaurant
1453,,['Fast Food'],Baniyas,Al Shawamikh City
1454,,"['Fast Food', 'Turkish']",Mussafah Shabiya,Istanbul Doner Cafeteria
1455,,['Arabian'],Tourist Club Area (Al Zahiyah),Corner Al Ameer
1456,,['Finger Food'],"The Westin Abu Dhabi Golf Resort & Spa, Khalifa City",Lemon & Lime - The Westin Abu Dhabi Golf Resort & Spa
1457,,"['Pakistani', 'Grill']",Najda,Desi House Restaurant
1458,,['Fast Food'],Baniyas,Al Shawamikh City
1459,,"['Emirati', 'Mandi']",Mussafah Shabiya,Telal Khorfakan Peoples Restaurant
1460,,['Beverages'],Mussafah Shabiya,Lassi Cup
1461,,['Desserts'],Muroor,Makeup Cupcake
1462,,['Japanese'],"Dalma Mall, Mussafah Sanaiya",Sakura
1463,,['Egyptian'],Mussafah Shabiya,Mahashi Time
1464,,"['Indian', 'South Indian']",Mussafah Shabiya,Darain
1465,,"['Ice Cream', 'Desserts']",Muroor,House Of Pops
1466,,"['Cafe', 'Fast Food', 'Desserts', 'Beverages']","Four Seasons Hotel Abu Dhabi, Al Maryah Island",Al Meylas - Four Season Hotel Abu Dhabi
1467,,['Cafe'],Al Karamah,Bean There
1468,,"['Arabian', 'Middle Eastern']",Al Mushrif,Harees Al Fareej - هريس الفريج
1469,,['Seafood'],Embassies District,Salt Water Seafood Restaurant
1470,,"['Cafe', 'Fast Food', 'Desserts', 'Beverages']","Four Seasons Hotel Abu Dhabi, Al Maryah Island",Al Meylas - Four Season Hotel Abu Dhabi
1471,,"['Filipino', 'Seafood']","Madinat Zayed Shopping Centre, Madinat Zayed",Kainan Filipino Restaurant
1472,,"['Emirati', 'Arabian', 'Middle Eastern']",Al Dhafrah,Khemeer
1473,,"['BBQ', 'Biryani', 'Pakistani', 'North Indian', 'Tea', 'Kebab', 'Grill']",Mussafah Sanaiya,Shahbaz Tikka
1474,,"['European', 'Mediterranean']","Abu Dhabi Country Club, Al Mushrif",Sardinia
1475,,"['Fast Food', 'Juices']",Al Reem Island,Eat & Drink Restaurant
1476,,"['Cafe', 'Beverages', 'Healthy Food']","The Westin Abu Dhabi Golf Resort & Spa, Khalifa City",The Lounge - The Westin Abu Dhabi Golf Resort & Spa
1477,,"['Arabian', 'Middle Eastern', 'Steak', 'Indian', 'Thai', 'Italian']","City Golf Club, Al Mushrif",19th Street Bar & Restaurant - City Golf Club
1478,,"['Grill', 'Pakistani']",Mussafah Sanaiya,Desi Zaiqa Restaurant & Grills
1479,,['International'],"W Abu Dhabi, Yas Island","Garage  - W Abu Dhabi, Yas Island"
1480,,"['Fast Food', 'Street Food', 'Beverages', 'Juices']",Al Dhafrah,Rashid Ali Hassan
1481,,"['Pakistani', 'Chinese']",Mussafah Sanaiya,Pak Wadi Restaurant & Grill
