,cost_for_two,cuisines,locality,rest_name
1038,,['South Indian'],Industrial Area,Delicious Dish Restaurant
1039,,['Bakery'],Muwailih Commercial,Al Bostan Al Ahmar Bakery
1040,,"['Cafe', 'Desserts']",Al Taawun,Qahwat Al Khaleej Cafe
1041,,"['Indian', 'Juices', 'Fast Food']",Muwailih Commercial,Mahe Junction (Abreez Cafeteria)
1042,,"['Arabian', 'Middle Eastern']",Khor Fakkan,Aish W Melh
1043,,"['Arabian', 'Middle Eastern']",Bu Tina,Al Safeer
1044,,['Indian'],Abu Shagara,Shams Al Falah Restaurant
1045,,"['Cafe', 'Coffee']",University City,Slash Coffee
1046,,"['Indian', 'South Indian']",Khor Fakkan,New Calicut
1047,,['Seafood'],Al Nud,Samak & Shabk Fishes Grilling
1048,,['International'],The Chedi Al Bait,The Restaurant - The Chedi Al Bait Sharjah
1049,,"['Indian', 'Arabian', 'Middle Eastern', 'Fast Food']",Muwailih Commercial,Noor Al Amal
1050,,['International'],The Chedi Al Bait,The Restaurant - The Chedi Al Bait Sharjah
1051,,['Fast Food'],Al Qadisia,Sharjah Light Cafeteria
1052,,['South Indian'],Industrial Area,Delicious Dish Restaurant
1053,,"['South Indian', 'Kerala']",Al Mahatah,Burj Al Qasimiah Cafeteria
1054,,"['Filipino', 'Fast Food', 'Indian', 'South Indian']",Al Majaz,Rukin Al Badyah
1055,,['Seafood'],Al Nud,Samak & Shabk Fishes Grilling
1056,,['Fast Food'],Khor Fakkan,Al Zahoor
1057,,"['Fast Food', 'Beverages']",Al Qulayaa,Khafaief Cafeteria
1058,,"['Arabian', 'Middle Eastern']",University City,Igrab
1059,,['Fast Food'],Wasit Suburb,Al Shawarma Al Arabia Cafeteria
1060,,"['Fast Food', 'Beverages', 'Juices']",Abu Shagara,Al Shewaa Cafeteria
1061,,"['Cafe', 'Desserts']",University City,Loku Bites
1062,,"['Seafood', 'Indian', 'Arabian', 'Middle Eastern']","Lou' Lou'a Beach Resort, Al Khan",Al Khaimah - Lou' Lou'a Beach Resort
1063,,"['Pakistani', 'Biryani']",Mughaidir Suburb,Pearl Popular Kitchen (Al Lulu Al Jadeed Al Shabi...
1064,,"['Indian', 'Chinese']",Al Majaz,Kasr Khebar
1065,,['Cafe'],University City,Qsa Cafe
1066,,"['Indian', 'South Indian', 'North Indian', 'Chinese']",Al Majaz,Al Maharah
1067,,['Indian'],Abu Shagara,Faaz Al Majaz Restaurant & Cafeteria
1068,,"['Fast Food', 'Burger']",University City,Over!
1069,,['Desserts'],Al Shuwaihean,Fakhri Sweets
1070,,['Fast Food'],Al Mujarrah,Seashell Jabal Al Rahma Cafeteria
1071,,"['Indian', 'North Indian', 'South Indian']",Al Nabba,West Star Restaurant
1072,,"['Arabian', 'Middle Eastern']",Khor Fakkan,Freej Al Khoor
1073,,"['Burger', 'Fast Food']",University City,Hipsterz Urban Kitchen
1074,,"['Arabian', 'Middle Eastern']",Saif Zone,Al Dawri Cafeteria
1075,,['Fast Food'],Al Majaz,Bait Al Zaytoon
1076,,['Indian'],Al Manakh,Dibba Bakes
1077,,"['Indian', 'North Indian', 'Chinese']",Al Majaz,Cola Restaurant
1078,,"['Arabian', 'Middle Eastern', 'Street Food']",Maysaloon,Ala Al Saj Cafeteria
1079,,"['Fast Food', 'Beverages', 'Coffee', 'Tea']",Wasit Suburb,Al Thameed Cafeteria
1080,,"['Arabian', 'Middle Eastern', 'Salad', 'Healthy Food']",University City,Hummus Brothers
1081,,['Healthy Food'],University City,Healthy Box
1082,,"['Pakistani', 'Biryani']",Maysaloon,Razy Restaurant
1083,,"['Fast Food', 'Beverages']",Al Khan,Al Shay Al Hiloo Cafeteria
1084,,"['Indian', 'South Indian']",Al Nahda,Al Waseelah Restaurant
1085,,"['Chinese', 'Continental']",Halwan Suburb,Chinese House Restaurant
1086,,['Cafe'],Khor Fakkan,Hiroshima Restaurant
1087,,"['Arabian', 'Middle Eastern']",Al Qulayaa,Nahar Riviera Restaurant
1088,,"['Fast Food', 'Indian', 'Beverages']",Al Qulayaa,Fatera Al Qalaya Cafeteria
1089,,"['European', 'Arabian', 'Middle Eastern']","Coral Beach Resort, Al Rifah",Côté Jardin - Coral Beach Resort
1090,,"['Indian', 'North Indian', 'South Indian']",Al Taawun,Adhwa Al Mamzar Cafeteria
1091,,"['South Indian', 'Indian', 'Nepalese']",Al Majaz,Al Akl Al Mumtaz Restaurant
1092,,['Cafe'],Khor Fakkan,Lauren Cafe
1093,,"['Fast Food', 'Seafood']","Zawaya Walk, Mughaidir Suburb",Red Shrimp
1094,,['Beverages'],Al Mujarrah,Mathaq Alzafaran Juice
1095,,['Pakistani'],Muwailih Commercial,Jabal Al Raha
1096,,"['Fast Food', 'Indian']",Al Soor,Citroen Cafeteria
1097,,"['Kerala', 'South Indian']",Halwan Suburb,Al Thaman Cafeteria
1098,,"['Arabian', 'Middle Eastern', 'Mandi']",Halwan Suburb,Shawatee Al Mukalla
1099,,['Healthy Food'],Khor Fakkan,Sports Meal Restaurant
1100,,"['Hyderabadi', 'Biryani']",Al Qulayaa,Qasir Al Qulaiah Restaurant
1101,,['Fast Food'],Al Nud,Al Ajwaa Cafeteria
1102,,"['Fast Food', 'North Indian', 'South Indian', 'Chinese']",Muwailih Commercial,Balad Al Khayrat Restaurant
1103,,"['Indian', 'Fast Food', 'Juices']",Al Soor,Taste & More Restaurant
1104,,['Hyderabadi'],Khor Fakkan,Rawnaq Al Madinah Restaurant
1105,,"['Bakery', 'Desserts', 'Fast Food']",Al Qulayaa,Modern Bakery
1106,,"['Indian', 'Fast Food', 'Beverages']",Al Majaz,Saqar Al Majaz Cafeteria
1107,,['Beverages'],"Sharjah National Park, University City",Boba Tea
1108,,"['Indian', 'South Indian', 'North Indian']",Al Ghuwair,Thanjavur Cafeteria
1109,,"['Indian', 'South Indian']",Al Majaz,Bismi
1110,,"['Fast Food', 'Pizza']",Maleha & Around,Lamensa Pizza & Pasta
1111,,"['Indian', 'South Indian']",Al Mahatah,Al Amjad Cafeteria
1112,,"['Indian', 'Fast Food']",Al Majaz,Tareeq Al Buhairah
1113,,"['Fast Food', 'Coffee', 'Tea']",Industrial Area,Shaay Al Nana
1114,,['Fast Food'],Muwailih Commercial,Al Areen Cafeteria
1115,,"['Fast Food', 'Beverages', 'Chinese']",Al Riqqa Suburb,Al Malaieb Cafeteria
1116,,"['Arabian', 'Middle Eastern', 'Biryani']",Al Majaz,Zahra Al Yasmeen Al Shami Cafeteria
1117,,"['Arabian', 'Middle Eastern', 'Street Food']",Al Khan,Al Furat Bakery
1118,,"['Fast Food', 'Chinese', 'Pakistani', 'Beverages']",Bu Tina,Noor Khybar Restaurant
1119,,"['Arabian', 'Middle Eastern', 'Italian']","Copthorne Hotel, Al Majaz 3",The Lagoon
1120,,"['Arabian', 'Chinese', 'Kebab', 'Seafood']",Al Qulayaa,Al Kabab Al Mumayaz Restaurant
1121,,"['Healthy Food', 'Salad', 'Lebanese']",University City,Bok Bok Grilled Chicken - بوك بوك جريلد...
1122,,['Cafe'],University City,Think Box Cafe
1123,,"['Indian', 'South Indian', 'Kerala']",Al Majaz,Al Lameaa Restaurant
1124,,"['Fast Food', 'Arabian', 'Middle Eastern']",Al Majaz,Ahal Al Sham
1125,,"['South Indian', 'Indian']",Al Ghuwair,Baith Al Rafeeq
1126,,['Fast Food'],Wasit Suburb,Al Fanoos Restaurant
1127,,"['Street Food', 'Arabian', 'Middle Eastern']",Al Majaz,Shams Al Sham Cafeteria
1128,,['Pakistani'],Halwan Suburb,Lahore Kabab Al Tazej Cafeteria
1129,,"['Indian', 'South Indian']",Al Nahda,Al Nahda Restaurant
1130,,['Fast Food'],Al Riqqa Suburb,Al Kashkha Cafeteria
1131,,"['Indian', 'South Indian']",Al Ghuwair,Al Zain Cafeteria
1132,,"['Arabian', 'Middle Eastern', 'Grill']",Industrial Area,Golden Fingers Restaurant
1133,,['American'],Al Majaz,Oscars Restaurant
1134,,['Burger'],Maleha & Around,‫Reset Burger
1135,,['Cafe'],"Al Shaab Village, Al Riqqa Suburb",Kurtos Kalacs
1136,,['Fast Food'],Al Manakh,Hadiqat Al Bustan Cafeteria
1137,,['Indian'],Industrial Area,Kashmir Restaurant
1138,,"['Arabian', 'Middle Eastern', 'Italian']",Abu Shagara,Tazaj & Latheeth Cafeteria
1139,,"['Healthy Food', 'Beverages']",Sharqan,Farghly Fruits Natural Juices
1140,,"['Arabian', 'Middle Eastern']",Al Nud,Saaj w Shawerma Cafeteria
1141,,['Fast Food'],Al Nud,Silver Star Cafeteria
1142,,['Fast Food'],Al Nabba,Maharath Al Bahar Al Abyadh Cafeteria
1143,,['Iranian'],Al Manakh,Najm Al Kabab Al Khas Al Irani Restaurant
1144,,"['South Indian', 'North Indian']",Al Ghuwair,Thalessery Restaurant
1145,,['Fast Food'],Khor Fakkan,Pizza Domani
1146,,['Fast Food'],Wasit Suburb,Fords Cafeteria
1147,,['Cafe'],"Saif Zone Mall, Saif Zone",Bluebell Restaurant & Cafe
1148,,"['Arabian', 'Middle Eastern']",University City,Mashawi Al Jundi
1149,,"['Indian', 'Pakistani']",Industrial Area,Dubai Restaurant
1150,,['Indian'],Al Nabba,Safa Al Shams Restaurant
1151,,"['Arabian', 'Middle Eastern']",Halwan Suburb,Qaser Al Khaleej Restaurant
1152,,"['Juices', 'Beverages']","Al Qasba, Al Khan",Fruit Gang
1153,,['Afghan'],Industrial Area,Afghan Al Raqi Restaurant
1154,,"['Bakery', 'Desserts']",Al Majaz,Al Rabat Sweets & Bakery
1155,,"['Fast Food', 'Indian', 'South Indian', 'Chinese', 'Beverages', 'Biryani']",Muwailih Commercial,Indian Spicy Foods
1156,,"['Indian', 'Arabian', 'Chinese']",Al Ghuwair,Al Majlis Restaurant
1157,,"['Middle Eastern', 'Arabian']",Industrial Area,Kabab Mahaleey Restaurant
1158,,"['Bakery', 'Desserts']",Al Khan,Qaser Al Hamra Bakery & Sweets
1159,,['Chinese'],"Sharjah International Airport, Saif Zone",Chinese House Restaurant
1160,,"['Fast Food', 'Bubble Tea', 'Beverages']","Sahara Centre, Al Nahda",Wheel Cheese 88
1161,,"['Indian', 'North Indian']",Al Majaz,Al Himmah Cafeteria
1162,,"['Indian', 'South Indian']",Industrial Area,Cochin Restaurant
1163,,"['Lebanese', 'Arabian', 'Middle Eastern', 'Street Food']","The Grand Avenue, Al Nasseriya",Falafil Deeratna Cafeteria
1164,,['Cafe'],University City,11:11 Speciality Coffee
1165,,"['Fast Food', 'Indian', 'Biryani', 'Beverages']",Abu Shagara,Rukn Al Hayat Cafeteria
1166,,"['Arabian', 'Middle Eastern']",Al Majaz,Buzah Qalat Trablus Ice Cream
1167,,['Desserts'],Al Shuwaihean,Banoful Sweets & Bakery
1168,,['Desserts'],Al Shuwaihean,Banoful Sweets & Bakery
1169,,"['Cafe', 'Beverages']",University City,Shaghf Cafe
1170,,['Cafe'],University City,Dose
1171,,"['Burger', 'Fast Food']",University City,99 Grill
1172,,"['Fast Food', 'Arabian', 'Middle Eastern']",Muwailih Commercial,Al Bait Al Saudi Restaurant
1173,,"['Cafe', 'Coffee']","Zawaya Walk, Mughaidir Suburb",Dark Door Speciality Coffee
1174,,['Fast Food'],Muwailih Commercial,Colon Cafeteria
1175,,"['North Indian', 'South Indian']",Industrial Area,Eastern India Restaurant
1176,,"['South Indian', 'North Indian', 'Fast Food', 'Grill', 'Chinese']",Al Nahda,Dream Tea Cafeteria
1177,,['Fast Food'],Mughaidir Suburb,Jabal Al Noor
1178,,"['Indian', 'South Indian', 'Juices']",Al Taawun,Jabal Al Shams Cafeteria
1179,,"['Asian', 'Arabian', 'Middle Eastern', 'Bakery']",Al Taawun,Nasem Marakesh Bakery
1180,,"['Pakistani', 'Indian', 'Mandi']",Industrial Area,Qasr Al Taj
1181,,"['Fast Food', 'Arabian', 'Middle Eastern']",Muwailih Commercial,Al Madhboot Cafeteria
1182,,"['Indian', 'South Indian', 'Chinese', 'North Indian', 'Mughlai', 'Beverages']",Halwan Suburb,Pamella Restaurant
1183,,"['Mandi', 'Yemeni']",Khor Fakkan,Shabab Al Khor
1184,,['South Indian'],Abu Shagara,Al Baraka Restaurant
1185,,"['Fast Food', 'Indian', 'Chinese']",Muwailih Commercial,Al Majaz Restaurant
1186,,['Cafe'],University City,Flux
1187,,"['Bakery', 'Arabian', 'Middle Eastern', 'Fast Food']","The Grand Avenue, Al Nasseriya",Miramiah Restaurant
1188,,['Fast Food'],Al Qulayaa,Rona Restaurant
1189,,['Cafe'],University City,Anya Cafe
1190,,"['Indian', 'South Indian', 'Fast Food']",Al Mujarrah,Al Sarhan Cafeteria
1191,,['Indian'],Industrial Area,New Ideal Restaurant
1192,,"['Indian', 'Hyderabadi']",Khor Fakkan,Al Raha
1193,,"['Fast Food', 'Indian', 'North Indian', 'Beverages']",Muwailih Commercial,Al Ababeel Restaurant and Cafeteria
1194,,"['Arabian', 'Middle Eastern']",Al Majaz,Karam Al Diyafah Restaurant
1195,,['Fast Food'],Khor Fakkan,Chicken House
1196,,['Cafe'],"Centro Sharjah, Sharjah Airport International Free Zone",C.Deli - Centro Sharjah
1197,,"['Indian', 'North Indian', 'South Indian']",Al Majaz,Al Mango Cafeteria
1198,,"['Indian', 'North Indian', 'South Indian']",Al Majaz,Al Mango Cafeteria
1199,,['Fast Food'],Khor Fakkan,Chicken House
1200,,['Fast Food'],Al Majaz,Al Mualim Cafeteria
1201,,['Cafe'],Maleha & Around,Mleiha Cafe
1202,,"['Fast Food', 'Beverages']","Aljada by ARADA, University City",Chick'nCone
1203,,"['Indian', 'Pakistani', 'Street Food']",Al Majaz,Fajr Al Sabah
1204,,"['Iranian', 'Grill']",University City,Kabab Al Khaleej
1205,,"['Indian', 'Chinese']",Industrial Area,Al Kanary Restaurant
1206,,"['Cafe', 'Fast Food']","Coral Beach Resort, Al Rifah",Waves - Coral Beach Resort
1207,,['Fast Food'],Al Mareija,Nile Cafeteria
1208,,['Filipino'],Al Majaz,Al Dejaj Al Shahi Fast Food
1209,,['Biryani'],Abu Shagara,Al Tabaq Al Raeesi (Biryani Centre)
1210,,"['Indian', 'Street Food']",Bu Tina,Al Shaay Al Amiri
1211,,['Indian'],Al Nabba,Luluat Al Saif Restaurant
1212,,"['Fast Food', 'South Indian', 'Beverages']",Al Mareija,Sasu Cafe
1213,,"['Cafe', 'Desserts']","Sheraton Sharjah Beach Resort & Spa, Al Rifah",Link@Sheraton Cafe
1214,,"['Fast Food', 'Indian', 'Juices']",Industrial Area,Al Anjaz Cafeteria
1215,,['International'],University City,65 Degree Bowls
1216,,['Indian'],University City,Kumar Station
1217,,"['Indian', 'Pakistani']",Al Nabba,Madina Shalimar Restaurant
1218,,"['Indian', 'Fast Food', 'Grill', 'Chinese', 'Juices']",Al Nabba,Mint Leafs Restaurant
1219,,"['Indian', 'South Indian', 'Kerala', 'Chinese']",Halwan Suburb,New Leewa
1220,,"['Seafood', 'Biryani']",Al Majaz,Tarh Al Bahr
1221,,"['Indian', 'Street Food']",Al Mahatah,Dar Al Rajwah Restaurant
1222,,['Cafe'],"Matajer Al Juraina, University City",95°
1223,,['Cafe'],"Zawaya Walk, Mughaidir Suburb",Mathaqat Tea Room & Pastries
1224,,"['Fast Food', 'Beverages']",Al Majaz,Bombay Club
1225,,"['Desserts', 'Arabian', 'Middle Eastern']",University City,Kunafat Doma
1226,,"['Pakistani', 'Indian']",Industrial Area,Al Fareed Restaurant
1227,,['Syrian'],Al Khan,Ahal Hartna
1228,,['Syrian'],Al Khan,Ahal Hartna
1229,,['Italian'],University City,Coppasta
1230,,"['Fast Food', 'Beverages']","Aljada by ARADA, University City",Chick'nCone
1231,,['Filipino'],Abu Shagara,Pinoy Lomi House
1232,,"['Indian', 'Juices']",Al Majaz,Al Mathaq Al Turki
1233,,"['Kebab', 'Juices', 'Fast Food']",Maleha & Around,Najmat Al Faal
1234,,"['American', 'Fast Food', 'Burger']",University City,Trace
1235,,"['Fast Food', 'Juices']",Wasit Suburb,Al Sadaf Al Azraq Cafeteria
1236,,"['Steak', 'Burger', 'Grill', 'American']","City Centre Al Zahia, University City",71 Steak & Grill
1237,,"['Middle Eastern', 'Arabian']",Mughaidir Suburb,Al Khafaef Al Thahabia Cafeteria
1238,,"['Pakistani', 'Indian']",Industrial Area,Sarhad Restaurant
1239,,"['Indian', 'South Indian']",Al Nud,Al Hamra Cafeteria
1240,,"['Arabian', 'Middle Eastern', 'Fast Food']","Ansar Mall, Al Nahda",Ansar Taste
1241,,"['Arabian', 'Middle Eastern']",Al Majaz,Qalaat Al Sham
1242,,['Fast Food'],Halwan Suburb,Najmat Wasit
1243,,['Desserts'],Al Khan,Sugargram
1244,,"['Arabian', 'Middle Eastern', 'Fast Food']","Ansar Mall, Al Nahda",Ansar Taste
1245,,"['Indian', 'South Indian']",Al Nud,Al Hamra Cafeteria
1246,,['Fast Food'],Halwan Suburb,Najmat Wasit
1247,,"['Arabian', 'Middle Eastern']",Al Majaz,Qalaat Al Sham
1248,,"['International', 'Italian']","Golden Sands Hotel, Al Nahda",Buonissimo Restaurant & Cafe
1249,,"['Fast Food', 'Arabian', 'Middle Eastern']",Industrial Area,Afrah Al Sham Cafeteria
1250,,"['Indian', 'Chinese', 'Beverages']",Al Nahda,Al Pateel Restaurant
1251,,['Pakistani'],Al Manakh,Al Barsha
1252,,['Pakistani'],University City,Kabab Al Rihan
1253,,['Fast Food'],Al Majaz,Al Sabah Al Basim Cafeteria
1254,,['Pakistani'],Al Manakh,Jabal Khaiber Restaurant
1255,,['Fast Food'],Khor Fakkan,Al Dhabab
1256,,['Indian'],Al Ghuwair,Panama Restaurant
1257,,['Bakery'],Saif Zone,Lucake
1258,,"['Indian', 'Chinese', 'Beverages']",Al Nahda,Al Pateel Restaurant
1259,,"['Healthy Food', 'Beverages']",Sharqan,Farghly Fruits Natural Juices
1260,,"['Biryani', 'South Indian']",Muwailih Commercial,Iruttu Kadai Bucket Biryani
1261,,"['Fast Food', 'Coffee', 'Tea']",Al Rifah,Shatee Al Heera Cafeteria
1262,,"['Indian', 'North Indian', 'South Indian']",Muwailih Commercial,Rukn Al Madeenah Restaurant
1263,,"['Fast Food', 'Desserts', 'Beverages']",Industrial Area,Al Shay Al Asli Cafeteria
1264,,"['Fast Food', 'Juices']",University City,Shay Al Layah
1265,,['Cafe'],University City,Il Caffe Di Roma
1266,,"['Arabian', 'Middle Eastern']",Industrial Area,Al Yahar
1267,,['Afghan'],Industrial Area,Madinat Al Rahmah
1268,,"['Fast Food', 'Pizza']",Al Majaz,Yawmyat Cafeteria
1269,,"['Arabian', 'Middle Eastern', 'Healthy Food']",Al Majaz,Wrapped
1270,,['Desserts'],Al Khan,Sugargram
1271,,['Kerala'],Al Ghuwair,Sada Al Sawat Cafeteria
1272,,['Indian'],Bu Tina,Rona Restaurant
1273,,['Fast Food'],Al Nud,Alth Falafel Cafeteria
1274,,"['Arabian', 'Middle Eastern']",Al Majaz,Istiraha Al Sham
1275,,['Cafe'],Khor Fakkan,Marcilia Cafe
1276,,"['Fast Food', 'Indian', 'South Indian']",Al Soor,Qasr Malabar
1277,,['Fast Food'],Halwan Suburb,Zahrat Al Sawan Cafeteria
1278,,['Fast Food'],Al Ghuwair,Nuran Cafeteria
1279,,['South Indian'],Muwailih Commercial,Wadi Muwailih Restaurant & Cafeteria
1280,,"['Arabian', 'Middle Eastern']",Halwan Suburb,Wahat Al Karam Restaurant
1281,,['Cafe'],Saif Zone,Provalo Cafe
1282,,"['American', 'Burger', 'Seafood', 'Steak', 'Salad']","City Centre Al Zahia, University City",Tony Roma's
1283,,['Cafe'],University City,Fandom Cafe
1284,,"['Indian', 'Fast Food', 'Juices']",Abu Shagara,Arafat Restaurant
1285,,"['Indian', 'South Indian']",Wasit Suburb,Al Alam Restaurant
1286,,['Fast Food'],Khor Fakkan,Bait Al Majbus
1287,,['Pakistani'],Muwailih Commercial,Ahla Kabab Cafeteria
1288,,['Fast Food'],Khor Fakkan,Bait Al Majbus
1289,,['Indian'],Saif Zone,Indian House
1290,,['Pakistani'],Muwailih Commercial,Ahla Kabab Cafeteria
1291,,"['Arabian', 'Middle Eastern']",Al Mahatah,Al Mudheef Al Jadeed Cafeteria
1292,,"['Beverages', 'Desserts']",Muwailih Commercial,Tareeq Al Jabal Cafe ( Cool Lassi )
1293,,"['Cafe', 'Coffee']",University City,Stage
1294,,"['Bakery', 'Lebanese']",Al Majaz,Bait Al Karam Pastry
1295,,"['Indian', 'Pakistani', 'Fast Food', 'Juices']",Abu Shagara,Abeer Restaurant
1296,,['African'],Al Manakh,Abayomi Cafe & Restaurant
1297,,['Fast Food'],Al Mahatah,Akadh Cafeteria
1298,,"['Indian', 'North Indian', 'South Indian']",Abu Shagara,Rukn Al Bahar Cafeteria
1299,,"['Pakistani', 'Indian']",Industrial Area,Athaa Al Madina Restaurant
1300,,"['Indian', 'South Indian']",Abu Shagara,Al Kaf
1301,,"['Indian', 'Pakistani']",Al Ghuwair,Noor Al Helal Restaurant
1302,,"['Bakery', 'Desserts']",Al Mirgab,Oasis Bakery
1303,,['Fast Food'],Muwailih Commercial,Aswar Al Madina Cafeteria
1304,,['Fast Food'],Muwailih Commercial,Al Fursah Cafeteria
1305,,['Fast Food'],Al Majaz,Red Cup Cafeteria
1306,,['Pakistani'],Al Nabba,Bait Al Nabbah
1307,,"['Biryani', 'Pakistani']",Al Sabkha,Al Jamahir Public Kitchen Restaurant
1308,,['Seafood'],Industrial Area,Fish Market Restaurant
1309,,"['Bakery', 'Arabian', 'Middle Eastern']",Al Khan,Al Kofyah Automatic Bakery
1310,,"['International', 'Fast Food']",Al Mareija,Al Wajbah Al Sahiah Cafeteria
1311,,"['Indian', 'Fast Food', 'Juices']",Industrial Area,Sina Al Madina Restaurant
1312,,"['Fast Food', 'Arabian', 'Middle Eastern']",Al Nud,Addis Ababa Restaurant
1313,,['Juices'],University City,Juice Bar
1314,,['Indian'],Al Majaz,Salim Al Amiri Restaurant
1315,,"['Asian', 'Arabian', 'Continental']",Al Nud,Al Diwan Restaurant - Nova Park Hotel
1316,,"['Pakistani', 'Asian']",Industrial Area,Al Falak Restaurant
1317,,['Lebanese'],Al Majaz,Al Wissam Restaurant
1318,,"['Fast Food', 'Indian', 'Grill', 'Juices', 'Beverages']",Industrial Area,Al Sahi Cafeteria
1319,,"['Arabian', 'Middle Eastern', 'Healthy Food', 'Salad', 'Lebanese']","City Centre Al Zahia, University City",Zaatar w Zeit
1320,,['Indian'],Al Majaz,Salim Al Amiri Restaurant
1321,,"['Pakistani', 'Indian']",Industrial Area,Manarat Al Sharjah Restaurant
1322,,"['Arabian', 'Middle Eastern', 'Desserts']",Halwan Suburb,Papa Kanafa
1323,,"['Nepalese', 'Indian', 'Biryani', 'Chinese']",Industrial Area,Qemat Al Jabal Restaurant
1324,,['Cafe'],University City,Bam! Cafe
1325,,"['Indian', 'South Indian']",Muwailih Commercial,Galaxy City Restaurant
1326,,"['Fast Food', 'Juices']",Muwailih Commercial,Bait Al Shai Al Ahmar
1327,,"['Cafe', 'Desserts']",University City,Attibassi Cafe 1918
1328,,"['Fast Food', 'Juices']",Wasit Suburb,Al Haram Cafeteria
1329,,"['Fast Food', 'Indian', 'Juices']",Abu Shagara,Best Tea Cafeteria
1330,,"['Pakistani', 'Indian']",Muwailih Commercial,Al Jazeera Restaurant
1331,,['Fast Food'],Wasit Suburb,Zahrat Al Sawsan Cafeteria
1332,,['Cafe'],University City,The Tea Room
1333,,"['Arabian', 'Middle Eastern', 'Healthy Food', 'Salad', 'Lebanese']","City Centre Al Zahia, University City",Zaatar w Zeit
1334,,"['Fast Food', 'Juices']",University City,Rajab Cafeteria
1335,,"['Arabian', 'Middle Eastern']",Al Nasseriya,Natali Cafeteria
1336,,"['Arabian', 'Middle Eastern', 'Grill', 'Salad', 'Beverages']",Al Taawun,Qasr Al Sultan Restaurant
1337,,['Pakistani'],Industrial Area,Al Sadaf Al Thahabi Restaurant
1338,,['Fast Food'],Muwailih Commercial,Aroos Al Saeeda Restaurant & Cafeteria
1339,,['Cafe'],University City,Dollar Cafe
1340,,"['North Indian', 'South Indian']",Muwailih Commercial,Alath Qahwa
1341,,"['Indian', 'Fast Food', 'Juices', 'Lebanese', 'Chinese', 'North Indian', 'Desserts']",Al Majaz,Shams Al Madinah Restaurant
1342,,"['Fast Food', 'Chinese', 'Indian']",Industrial Area,Adwaa Al Madinah Restaurant
1343,,"['South Indian', 'North Indian']",Industrial Area,Al Yasmeen Restaurant
1344,,"['Chinese', 'Fast Food', 'Pizza', 'Biryani', 'Juices']",Al Nahda,Chai Bhai(Dar Al Warqa Cafe)
1345,,['Cafe'],"Coral Beach Resort, Al Rifah",Rumours Café - Coral Beach Resort
1346,,"['Indian', 'Pakistani']",Industrial Area,Al Safa Restaurant
1347,,"['Fast Food', 'Juices']",University City,Shabab Al Khan Cafeteria
1348,,"['Kerala', 'South Indian']",Industrial Area,Oasis Restaurant
1349,,['Indian'],Abu Shagara,Maisoon Cafeteria
1350,,"['Fast Food', 'Indian', 'Grill']",Industrial Area,Madinat Al Majaz Restaurant
1351,,['Desserts'],"Aljada by ARADA, University City",Doukies
1352,,['Cafe'],Al Majaz,PappaRoti
1353,,"['Arabian', 'Middle Eastern']",Al Majaz,Rukn Al Asalah Restaurant
1354,,['Pakistani'],Saif Zone,Eat & More
1355,,['Cafe'],University City,Nota Specialty Coffee
1356,,"['Indian', 'South Indian']",Al Ghuwair,White Way Restaurant
1357,,['Cafe'],"Oceanic Khorfakkan Resort & Spa, Khor Fakkan",Cafe Oceanic - Oceanic Khorfakkan Resort & Spa
1358,,['Healthy Food'],Muwailih Commercial,iHealthy
1359,,"['Indian', 'South Indian']",Muwailih Commercial,Musk Al Madeena Cafeteria
1360,,['Fast Food'],Al Majaz,Dar Al Majaz
1361,,"['Arabian', 'Middle Eastern']",University City,Kabab  Zafaran Restaurant
1362,,"['Fast Food', 'Indian', 'South Indian', 'Juices']",Al Majaz,Zahrat Al Jazeerah Cafeteria
1363,,['Desserts'],"Aljada by ARADA, University City",Doukies
1364,,"['Fast Food', 'Juices']",Muwailih Commercial,Shai Al Deyar
1365,,['Indian'],Khor Fakkan,Al Salam
1366,,"['Indian', 'Chinese']",Khor Fakkan,Bahar Al Khoor
1367,,"['Beverages', 'Juices']",Muwailih Commercial,Lassi Palace (Aseer Ananas Juicer)
1368,,"['Arabian', 'Middle Eastern', 'Street Food']",Al Nud,Kheibza W Manqosha
1369,,"['Indian', 'North Indian', 'South Indian']",Industrial Area,Al Arbeaa
1370,,"['Cafe', 'Beverages']",The Chedi Al Bait,The Cafe - The Chedi Al Bait Sharjah
1371,,['Pakistani'],Industrial Area,Al Mathaq Al Aseel
1372,,['Fast Food'],Khor Fakkan,Qaser Alfalafil Cafeteria
1373,,['Fast Food'],Al Khan,Afrah Kerala Cafeteria
1374,,['Indian'],Al Majaz,Tadmur Cafeteria
1375,,"['Indian', 'Hyderabadi']",Al Manakh,Zaytoon & Zafaran Restaurant
1376,,['Indian'],Al Majaz,Tadmur Cafeteria
1377,,['Beverages'],Al Manakh,Lassi Camp (Waqt Al Saadah Cafe)
1378,,"['Fast Food', 'Coffee', 'Tea']",Sharqan,Rkin Al Diafah
1379,,['Fast Food'],"Sharjah International Airport, Saif Zone",Fusion Bites
1380,,"['Arabian', 'Middle Eastern', 'Indian', 'Fast Food']",Al Majaz,Red Chicken
1381,,['Asian'],Saif Zone,Pan Asia Restaurant
1382,,['Fast Food'],University City,Food World Cafeteria
1383,,"['Middle Eastern', 'Arabian']",Khor Fakkan,Fatair Atayab
1384,,"['Arabian', 'Middle Eastern', 'Grill']",University City,Otlob & Jarep
